identifier,name,token,synsets
M1056,Pre-compromise,Pre,[]
M1056,Pre-compromise,-,[]
M1056,Pre-compromise,compromise,['compromise.v.03']
M1057,Data Loss Prevention,Data,"['data.n.01', 'datum.n.01']"
M1057,Data Loss Prevention,Loss,"['loss.n.01', 'loss.n.03', 'loss.n.04']"
M1057,Data Loss Prevention,Prevention,['prevention.n.01']
S0001,Trojan.Mebromi,Trojan,[]
S0001,Trojan.Mebromi,.,[]
S0001,Trojan.Mebromi,Mebromi,[]
S0002,Mimikatz,Mimikatz,[]
S0003,RIPTIDE,RIPTIDE,[]
S0004,TinyZBot,TinyZBot,[]
S0005,WCE,WCE,[]
S0005,Windows Credential Editor,Windows,[]
S0005,Windows Credential Editor,Credential,[]
S0005,Windows Credential Editor,Editor,[]
S0006,pwdump,pwdump,[]
S0007,Skeleton Key,Skeleton,[]
S0007,Skeleton Key,Key,[]
S0008,gsecdump,gsecdump,[]
S0009,Hikit,Hikit,[]
S0010,Lurid,Lurid,[]
S0010,Enfal,Enfal,[]
S0011,Taidoor,Taidoor,[]
S0012,Darkmoon,Darkmoon,[]
S0012,PoisonIvy,PoisonIvy,[]
S0012,Poison Ivy,Poison,[]
S0012,Poison Ivy,Ivy,[]
S0013,Korplug,Korplug,[]
S0013,DestroyRAT,DestroyRAT,[]
S0013,Sogu,Sogu,[]
S0013,Kaba,Kaba,[]
S0013,PlugX,PlugX,[]
S0014,BS2005,BS2005,[]
S0015,Ixeshe,Ixeshe,[]
S0016,Peer-to-Peer ZeuS,Peer,[]
S0016,Peer-to-Peer ZeuS,-,[]
S0016,Peer-to-Peer ZeuS,to,[]
S0016,Peer-to-Peer ZeuS,-,[]
S0016,Peer-to-Peer ZeuS,Peer,[]
S0016,Peer-to-Peer ZeuS,ZeuS,[]
S0016,P2P ZeuS,P2P,[]
S0016,P2P ZeuS,ZeuS,[]
S0016,Gameover ZeuS,Gameover,[]
S0016,Gameover ZeuS,ZeuS,[]
S0017,BISCUIT,BISCUIT,[]
S0018,Sykipot,Sykipot,[]
S0019,Regin,Regin,[]
S0020,China Chopper,China,[]
S0020,China Chopper,Chopper,[]
S0021,Derusbi,Derusbi,[]
S0021,PHOTO,PHOTO,[]
S0022,Uroburos,Uroburos,[]
S0023,CHOPSTICK,CHOPSTICK,[]
S0023,Backdoor.SofacyX,Backdoor,[]
S0023,Backdoor.SofacyX,.,[]
S0023,Backdoor.SofacyX,SofacyX,[]
S0023,SPLM,SPLM,[]
S0023,webhp,webhp,[]
S0023,X-Agent,X,[]
S0023,X-Agent,-,[]
S0023,X-Agent,Agent,[]
S0023,Xagent,Xagent,[]
S0024,Dyreza,Dyreza,[]
S0024,Dyre,Dyre,[]
S0024,Dyzap,Dyzap,[]
S0025,CALENDAR,CALENDAR,[]
S0026,GLOOXMAIL,GLOOXMAIL,[]
S0026,Trojan.GTALK,Trojan,[]
S0026,Trojan.GTALK,.,[]
S0026,Trojan.GTALK,GTALK,[]
S0027,Trojan.Zeroaccess,Trojan,[]
S0027,Trojan.Zeroaccess,.,[]
S0027,Trojan.Zeroaccess,Zeroaccess,[]
S0027,Zeroaccess,Zeroaccess,[]
S0028,SHIPSHAPE,SHIPSHAPE,[]
S0029,PsExec,PsExec,[]
S0030,Carbanak,Carbanak,[]
S0030,Anunak,Anunak,[]
S0031,Lecna,Lecna,[]
S0031,BACKSPACE,BACKSPACE,[]
S0032,gh0st RAT,gh0st,[]
S0032,gh0st RAT,RAT,[]
S0033,NetTraveler,NetTraveler,[]
S0034,NETEAGLE,NETEAGLE,[]
S0035,SPACESHIP,SPACESHIP,[]
S0036,FLASHFLOOD,FLASHFLOOD,[]
S0037,HAMMERTOSS,HAMMERTOSS,[]
S0037,NetDuke,NetDuke,[]
S0037,HammerDuke,HammerDuke,[]
S0038,Duqu,Duqu,[]
S0039,Net,Net,[]
S0039,net.exe,net.exe,[]
S0040,HUC Packet Transmit Tool,HUC,[]
S0040,HUC Packet Transmit Tool,Packet,[]
S0040,HUC Packet Transmit Tool,Transmit,[]
S0040,HUC Packet Transmit Tool,Tool,[]
S0040,HTRAN,HTRAN,[]
S0041,Wiper,Wiper,[]
S0042,LOWBALL,LOWBALL,[]
S0043,Backdoor.APT.FakeWinHTTPHelper,Backdoor,[]
S0043,Backdoor.APT.FakeWinHTTPHelper,.,[]
S0043,Backdoor.APT.FakeWinHTTPHelper,APT.FakeWinHTTPHelper,[]
S0043,BUBBLEWRAP,BUBBLEWRAP,[]
S0044,SofacyCarberp,SofacyCarberp,[]
S0044,Seduploader,Seduploader,[]
S0044,GAMEFISH,GAMEFISH,[]
S0044,Trojan.Sofacy,Trojan,[]
S0044,Trojan.Sofacy,.,[]
S0044,Trojan.Sofacy,Sofacy,[]
S0044,Sednit,Sednit,[]
S0044,JKEYSKW,JKEYSKW,[]
S0044,JHUHUGIT,JHUHUGIT,[]
S0045,ADVSTORESHELL,ADVSTORESHELL,[]
S0045,Sedreco,Sedreco,[]
S0045,EVILTOSS,EVILTOSS,[]
S0045,AZZY,AZZY,[]
S0045,NETUI,NETUI,[]
S0046,CozyBear,CozyBear,[]
S0046,CozyDuke,CozyDuke,[]
S0046,Cozer,Cozer,[]
S0046,EuroAPT,EuroAPT,[]
S0046,CozyCar,CozyCar,[]
S0047,Hacking Team UEFI Rootkit,Hacking,[]
S0047,Hacking Team UEFI Rootkit,Team,[]
S0047,Hacking Team UEFI Rootkit,UEFI,[]
S0047,Hacking Team UEFI Rootkit,Rootkit,[]
S0048,PinchDuke,PinchDuke,[]
S0049,GeminiDuke,GeminiDuke,[]
S0050,TinyBaron,TinyBaron,[]
S0050,NemesisGemina,NemesisGemina,[]
S0050,CosmicDuke,CosmicDuke,[]
S0050,BotgenStudios,BotgenStudios,[]
S0051,MiniDuke,MiniDuke,[]
S0052,OnionDuke,OnionDuke,[]
S0053,SeaDesk,SeaDesk,[]
S0053,SeaDuke,SeaDuke,[]
S0053,SeaDaddy,SeaDaddy,[]
S0054,MiniDionis,MiniDionis,[]
S0054,CloudLook,CloudLook,[]
S0054,CloudDuke,CloudDuke,[]
S0055,RARSTONE,RARSTONE,[]
S0056,Net Crawler,Net,[]
S0056,Net Crawler,Crawler,[]
S0056,NetC,NetC,[]
S0057,Tasklist,Tasklist,[]
S0058,SslMM,SslMM,[]
S0059,WinMM,WinMM,[]
S0060,Sys10,Sys10,[]
S0061,Custom HDoor,Custom,[]
S0061,Custom HDoor,HDoor,[]
S0061,HDoor,HDoor,[]
S0062,DustySky,DustySky,[]
S0062,NeD Worm,NeD,[]
S0062,NeD Worm,Worm,[]
S0063,Backdoor.APT.CookieCutter,Backdoor,[]
S0063,Backdoor.APT.CookieCutter,.,[]
S0063,Backdoor.APT.CookieCutter,APT.CookieCutter,[]
S0063,SHOTPUT,SHOTPUT,[]
S0063,Pirpi,Pirpi,[]
S0064,ELMER,ELMER,[]
S0065,4H RAT,4H,[]
S0065,4H RAT,RAT,[]
S0066,3PARA RAT,3PARA,[]
S0066,3PARA RAT,RAT,[]
S0067,pngdowner,pngdowner,[]
S0068,httpclient,httpclient,[]
S0069,BLACKCOFFEE,BLACKCOFFEE,[]
S0070,Token Control,Token,[]
S0070,Token Control,Control,[]
S0070,HttpDump,HttpDump,[]
S0070,HTTPBrowser,HTTPBrowser,[]
S0071,hcdLoader,hcdLoader,[]
S0072,OwaAuth,OwaAuth,[]
S0073,ASPXTool,ASPXTool,[]
S0073,ASPXSpy,ASPXSpy,[]
S0074,Sakula,Sakula,[]
S0074,VIPER,VIPER,[]
S0074,Sakurel,Sakurel,[]
S0075,Reg,Reg,[]
S0075,reg.exe,reg.exe,[]
S0076,FakeM,FakeM,[]
S0077,CallMe,CallMe,[]
S0078,Psylo,Psylo,[]
S0079,MobileOrder,MobileOrder,[]
S0080,Mivast,Mivast,[]
S0081,BKDR_ESILE,BKDR_ESILE,[]
S0081,Page,Page,[]
S0081,Elise,Elise,[]
S0082,Emissary,Emissary,[]
S0083,Misdat,Misdat,[]
S0084,Mis-Type,Mis,[]
S0084,Mis-Type,-,[]
S0084,Mis-Type,Type,[]
S0085,S-Type,S,[]
S0085,S-Type,-,[]
S0085,S-Type,Type,[]
S0086,ZLib,ZLib,[]
S0087,Hi-Zor,Hi,[]
S0087,Hi-Zor,-,[]
S0087,Hi-Zor,Zor,[]
S0088,Kasidet,Kasidet,[]
S0089,Black Energy,Black,[]
S0089,Black Energy,Energy,[]
S0089,BlackEnergy,BlackEnergy,[]
S0090,Rover,Rover,[]
S0091,Epic,Epic,[]
S0091,WorldCupSec,WorldCupSec,[]
S0091,Tavdig,Tavdig,[]
S0091,TadjMakhal,TadjMakhal,[]
S0091,Wipbot,Wipbot,[]
S0092,Agent.btz,Agent.btz,[]
S0093,Backdoor.Oldrea,Backdoor,[]
S0093,Backdoor.Oldrea,.,[]
S0093,Backdoor.Oldrea,Oldrea,[]
S0093,Havex,Havex,[]
S0094,Karagany,Karagany,[]
S0094,xFrost,xFrost,[]
S0094,Trojan.Karagany,Trojan,[]
S0094,Trojan.Karagany,.,[]
S0094,Trojan.Karagany,Karagany,[]
S0095,ftp.exe,ftp.exe,[]
S0095,FTP,FTP,[]
S0096,systeminfo.exe,systeminfo.exe,[]
S0096,Systeminfo,Systeminfo,[]
S0097,Ping,Ping,[]
S0097,ping.exe,ping.exe,[]
S0098,T9000,T9000,[]
S0099,Arp,Arp,[]
S0099,arp.exe,arp.exe,[]
S0100,ipconfig.exe,ipconfig.exe,[]
S0100,ipconfig,ipconfig,[]
S0101,ifconfig,ifconfig,[]
S0102,nbtstat,nbtstat,[]
S0102,nbtstat.exe,nbtstat.exe,[]
S0103,route,route,[]
S0103,route.exe,route.exe,[]
S0104,netstat,netstat,[]
S0104,netstat.exe,netstat.exe,[]
S0105,dsquery,dsquery,[]
S0105,dsquery.exe,dsquery.exe,[]
S0106,cmd.exe,cmd.exe,[]
S0106,cmd,cmd,[]
S0107,Cherry Picker,Cherry,[]
S0107,Cherry Picker,Picker,[]
S0108,netsh,netsh,[]
S0108,netsh.exe,netsh.exe,[]
S0109,WEBC2,WEBC2,[]
S0110,at,at,[]
S0110,at.exe,at.exe,[]
S0111,schtasks,schtasks,[]
S0111,schtasks.exe,schtasks.exe,[]
S0112,ROCKBOOT,ROCKBOOT,[]
S0113,Prikormka,Prikormka,[]
S0114,BOOTRASH,BOOTRASH,[]
S0115,MSIL/Crimson,MSIL,[]
S0115,MSIL/Crimson,/,[]
S0115,MSIL/Crimson,Crimson,[]
S0115,Crimson,Crimson,[]
S0116,UACMe,UACMe,[]
S0117,XAPS,XAPS,[]
S0117,Trojan.Shunnael,Trojan,[]
S0117,Trojan.Shunnael,.,[]
S0117,Trojan.Shunnael,Shunnael,[]
S0117,XTunnel,XTunnel,[]
S0117,X-Tunnel,X,[]
S0117,X-Tunnel,-,[]
S0117,X-Tunnel,Tunnel,[]
S0118,Nidiran,Nidiran,[]
S0118,Backdoor.Nidiran,Backdoor,[]
S0118,Backdoor.Nidiran,.,[]
S0118,Backdoor.Nidiran,Nidiran,[]
S0119,Cachedump,Cachedump,[]
S0120,Fgdump,Fgdump,[]
S0121,Lslsass,Lslsass,[]
S0122,Pass-The-Hash Toolkit,Pass,[]
S0122,Pass-The-Hash Toolkit,-,[]
S0122,Pass-The-Hash Toolkit,The,[]
S0122,Pass-The-Hash Toolkit,-,[]
S0122,Pass-The-Hash Toolkit,Hash,[]
S0122,Pass-The-Hash Toolkit,Toolkit,[]
S0123,xCmd,xCmd,[]
S0124,Pisloader,Pisloader,[]
S0125,Backdoor.Remsec,Backdoor,[]
S0125,Backdoor.Remsec,.,[]
S0125,Backdoor.Remsec,Remsec,[]
S0125,ProjectSauron,ProjectSauron,[]
S0125,Remsec,Remsec,[]
S0126,ComRAT,ComRAT,[]
S0127,BBSRAT,BBSRAT,[]
S0128,BADNEWS,BADNEWS,[]
S0129,AutoIt backdoor,AutoIt,[]
S0129,AutoIt backdoor,backdoor,[]
S0130,Unknown Logger,Unknown,[]
S0130,Unknown Logger,Logger,[]
S0131,TINYTYPHON,TINYTYPHON,[]
S0132,H1N1,H1N1,[]
S0133,Mal/Miner-C,Mal,[]
S0133,Mal/Miner-C,/,[]
S0133,Mal/Miner-C,Miner,[]
S0133,Mal/Miner-C,-,[]
S0133,Mal/Miner-C,C,[]
S0133,Miner-C,Miner,[]
S0133,Miner-C,-,[]
S0133,Miner-C,C,[]
S0133,PhotoMiner,PhotoMiner,[]
S0134,Downdelph,Downdelph,[]
S0134,Delphacy,Delphacy,[]
S0135,HIDEDRV,HIDEDRV,[]
S0136,Win32/USBStealer,Win32,[]
S0136,Win32/USBStealer,/,[]
S0136,Win32/USBStealer,USBStealer,[]
S0136,USBStealer,USBStealer,[]
S0136,USB Stealer,USB,[]
S0136,USB Stealer,Stealer,[]
S0137,Sofacy,Sofacy,[]
S0137,SOURFACE,SOURFACE,[]
S0137,CORESHELL,CORESHELL,[]
S0138,Sasfis,Sasfis,[]
S0138,OLDBAIT,OLDBAIT,[]
S0139,PowerDuke,PowerDuke,[]
S0140,Disttrack,Disttrack,[]
S0140,Shamoon,Shamoon,[]
S0141,Winnti for Windows,Winnti,[]
S0141,Winnti for Windows,for,[]
S0141,Winnti for Windows,Windows,[]
S0142,StreamEx,StreamEx,[]
S0143,Flamer,Flamer,[]
S0143,sKyWIper,sKyWIper,[]
S0143,Flame,Flame,[]
S0144,HAYMAKER,HAYMAKER,[]
S0144,ChChes,ChChes,[]
S0144,Scorpion,Scorpion,[]
S0145,DNSMessenger,DNSMessenger,[]
S0145,POWERSOURCE,POWERSOURCE,[]
S0146,DNSMessenger,DNSMessenger,[]
S0146,TEXTMATE,TEXTMATE,[]
S0147,Pteranodon,Pteranodon,[]
S0148,Redaman,Redaman,[]
S0148,RTM,RTM,[]
S0149,MoonWind,MoonWind,[]
S0150,POSHSPY,POSHSPY,[]
S0151,HALFBAKED,HALFBAKED,[]
S0152,EvilGrab,EvilGrab,[]
S0153,RedLeaves,RedLeaves,[]
S0153,BUGJUICE,BUGJUICE,[]
S0154,Cobalt Strike,Cobalt,[]
S0154,Cobalt Strike,Strike,[]
S0155,WINDSHIELD,WINDSHIELD,[]
S0156,KOMPROGO,KOMPROGO,[]
S0157,SOUNDBITE,SOUNDBITE,[]
S0158,PHOREAL,PHOREAL,[]
S0159,SNUGRIDE,SNUGRIDE,[]
S0160,certutil.exe,certutil.exe,[]
S0160,certutil,certutil,[]
S0161,XAgentOSX,XAgentOSX,[]
S0161,OSX.Sofacy,OSX.Sofacy,[]
S0162,Komplex,Komplex,[]
S0163,Janicab,Janicab,[]
S0164,TDTESS,TDTESS,[]
S0165,OSInfo,OSInfo,[]
S0166,RemoteCMD,RemoteCMD,[]
S0167,Matryoshka,Matryoshka,[]
S0168,WhiteBear,WhiteBear,[]
S0168,Gazer,Gazer,[]
S0169,FIENDCRY,FIENDCRY,[]
S0169,RawPOS,RawPOS,[]
S0169,DUEBREW,DUEBREW,[]
S0169,DRIFTWOOD,DRIFTWOOD,[]
S0170,Helminth,Helminth,[]
S0171,Felismus,Felismus,[]
S0172,Reaver,Reaver,[]
S0173,FLIPSIDE,FLIPSIDE,[]
S0174,Responder,Responder,[]
S0175,meek,meek,[]
S0176,Wingbird,Wingbird,[]
S0177,Power Loader,Power,[]
S0177,Power Loader,Loader,[]
S0177,Win32/Agent.UAW,Win32,[]
S0177,Win32/Agent.UAW,/,[]
S0177,Win32/Agent.UAW,Agent,[]
S0177,Win32/Agent.UAW,.,[]
S0177,Win32/Agent.UAW,UAW,[]
S0178,Truvasys,Truvasys,[]
S0179,MimiPenguin,MimiPenguin,[]
S0180,Volgmer,Volgmer,[]
S0181,FALLCHILL,FALLCHILL,[]
S0182,FinSpy,FinSpy,[]
S0182,FinFisher,FinFisher,[]
S0183,Tor,Tor,[]
S0184,POWRUNER,POWRUNER,[]
S0185,SEASHARPEE,SEASHARPEE,[]
S0186,DownPaper,DownPaper,[]
S0187,Muirim,Muirim,[]
S0187,Nioupale,Nioupale,[]
S0187,Daserf,Daserf,[]
S0188,Starloader,Starloader,[]
S0189,ISMInjector,ISMInjector,[]
S0190,BITSAdmin,BITSAdmin,[]
S0191,Winexe,Winexe,[]
S0192,Pupy,Pupy,[]
S0193,Forfiles,Forfiles,[]
S0194,PowerSploit,PowerSploit,[]
S0195,SDelete,SDelete,[]
S0196,ShellTea,ShellTea,[]
S0196,PUNCHBUGGY,PUNCHBUGGY,[]
S0197,PSVC,PSVC,[]
S0197,PUNCHTRACK,PUNCHTRACK,[]
S0198,NETWIRE,NETWIRE,[]
S0199,TURNEDUP,TURNEDUP,[]
S0200,Dipsind,Dipsind,[]
S0201,JPIN,JPIN,[]
S0202,adbupd,adbupd,[]
S0203,Aurora,Aurora,[]
S0203,9002 RAT,9002,[]
S0203,9002 RAT,RAT,[]
S0203,Hydraq,Hydraq,[]
S0204,Briba,Briba,[]
S0205,Naid,Naid,[]
S0206,Wiarp,Wiarp,[]
S0207,Vasport,Vasport,[]
S0208,Pasam,Pasam,[]
S0210,Nerex,Nerex,[]
S0211,Linfo,Linfo,[]
S0212,CORALDECK,CORALDECK,[]
S0213,DOGCALL,DOGCALL,[]
S0214,HAPPYWORK,HAPPYWORK,[]
S0215,KARAE,KARAE,[]
S0216,POORAIM,POORAIM,[]
S0217,SHUTTERSPEED,SHUTTERSPEED,[]
S0218,SLOWDRIFT,SLOWDRIFT,[]
S0219,WINERACK,WINERACK,[]
S0220,Chaos,Chaos,[]
S0221,Umbreon,Umbreon,[]
S0222,CCBkdr,CCBkdr,[]
S0223,Powermud,Powermud,[]
S0223,POWERSTATS,POWERSTATS,[]
S0224,Havij,Havij,[]
S0225,sqlmap,sqlmap,[]
S0226,Smoke Loader,Smoke,[]
S0226,Smoke Loader,Loader,[]
S0226,Dofoil,Dofoil,[]
S0227,spwebmember,spwebmember,[]
S0228,NanHaiShu,NanHaiShu,[]
S0229,Orz,Orz,[]
S0229,AIRBREAK,AIRBREAK,[]
S0230,ZeroT,ZeroT,[]
S0231,Invoke-PSImage,Invoke,[]
S0231,Invoke-PSImage,-,[]
S0231,Invoke-PSImage,PSImage,[]
S0232,HOMEFRY,HOMEFRY,[]
S0233,MURKYTOP,MURKYTOP,[]
S0234,Bandook,Bandook,[]
S0235,CrossRAT,CrossRAT,[]
S0236,Kwampirs,Kwampirs,[]
S0237,GravityRAT,GravityRAT,[]
S0238,Proxysvc,Proxysvc,[]
S0239,Bankshot,Bankshot,[]
S0239,Trojan Manuscript,Trojan,[]
S0239,Trojan Manuscript,Manuscript,[]
S0240,ROKRAT,ROKRAT,[]
S0241,RATANKBA,RATANKBA,[]
S0242,SynAck,SynAck,[]
S0243,DealersChoice,DealersChoice,[]
S0244,Comnie,Comnie,[]
S0245,BADCALL,BADCALL,[]
S0246,HARDRAIN,HARDRAIN,[]
S0247,NavRAT,NavRAT,[]
S0248,yty,yty,[]
S0249,Gold Dragon,Gold,[]
S0249,Gold Dragon,Dragon,[]
S0250,Koadic,Koadic,[]
S0251,Zebrocy,Zebrocy,[]
S0251,Zekapab,Zekapab,[]
S0252,Brave Prince,Brave,[]
S0252,Brave Prince,Prince,[]
S0253,RunningRAT,RunningRAT,[]
S0254,PLAINTEE,PLAINTEE,[]
S0255,DDKONG,DDKONG,[]
S0256,Mosquito,Mosquito,[]
S0257,VERMIN,VERMIN,[]
S0258,RGDoor,RGDoor,[]
S0259,InnaputRAT,InnaputRAT,[]
S0260,InvisiMole,InvisiMole,[]
S0261,Catchamas,Catchamas,[]
S0262,xRAT,xRAT,[]
S0262,QuasarRAT,QuasarRAT,[]
S0263,TYPEFRAME,TYPEFRAME,[]
S0264,OopsIE,OopsIE,[]
S0265,Kazuar,Kazuar,[]
S0266,Totbrick,Totbrick,[]
S0266,TSPY_TRICKLOAD,TSPY_TRICKLOAD,[]
S0266,TrickBot,TrickBot,[]
S0267,FELIXROOT,FELIXROOT,[]
S0267,GreyEnergy mini,GreyEnergy,[]
S0267,GreyEnergy mini,mini,[]
S0268,Bisonal,Bisonal,[]
S0269,QUADAGENT,QUADAGENT,[]
S0270,RogueRobin,RogueRobin,[]
S0271,KEYMARBLE,KEYMARBLE,[]
S0272,NDiskMonitor,NDiskMonitor,[]
S0273,Socksbot,Socksbot,[]
S0274,Calisto,Calisto,[]
S0275,UPPERCUT,UPPERCUT,[]
S0275,ANEL,ANEL,[]
S0276,Keydnap,Keydnap,[]
S0276,OSX/Keydnap,OSX,[]
S0276,OSX/Keydnap,/,[]
S0276,OSX/Keydnap,Keydnap,[]
S0277,FruitFly,FruitFly,[]
S0278,iKitten,iKitten,[]
S0278,OSX/MacDownloader,OSX,[]
S0278,OSX/MacDownloader,/,[]
S0278,OSX/MacDownloader,MacDownloader,[]
S0279,Proton,Proton,[]
S0280,MirageFox,MirageFox,[]
S0281,Retefe,Retefe,[]
S0281,Dok,Dok,[]
S0282,MacSpy,MacSpy,[]
S0283,jRAT,jRAT,[]
S0283,jFrutas,jFrutas,[]
S0283,Adwind,Adwind,[]
S0283,JSocket,JSocket,[]
S0283,AlienSpy,AlienSpy,[]
S0283,Frutas,Frutas,[]
S0283,Sockrat,Sockrat,[]
S0283,Trojan.Maljava,Trojan,[]
S0283,Trojan.Maljava,.,[]
S0283,Trojan.Maljava,Maljava,[]
S0283,jBiFrost,jBiFrost,[]
S0283,Unrecom,Unrecom,[]
S0284,Terra Loader,Terra,[]
S0284,Terra Loader,Loader,[]
S0284,SKID,SKID,[]
S0284,More_eggs,More_eggs,[]
S0284,SpicyOmelette,SpicyOmelette,[]
S0330,Zeus Panda,Zeus,[]
S0330,Zeus Panda,Panda,[]
S0331,Agent Tesla,Agent,[]
S0331,Agent Tesla,Tesla,[]
S0332,Remcos,Remcos,[]
S0333,UBoatRAT,UBoatRAT,[]
S0334,Fynloski,Fynloski,[]
S0334,FYNLOS,FYNLOS,[]
S0334,DarkComet,DarkComet,[]
S0334,Krademok,Krademok,[]
S0334,DarkKomet,DarkKomet,[]
S0335,Carbon,Carbon,[]
S0336,NanoCore,NanoCore,[]
S0337,BadPatch,BadPatch,[]
S0338,Cobian RAT,Cobian,[]
S0338,Cobian RAT,RAT,[]
S0339,Micropsia,Micropsia,[]
S0340,Octopus,Octopus,[]
S0341,Xbash,Xbash,[]
S0342,GreyEnergy,GreyEnergy,[]
S0343,Exaramel for Windows,Exaramel,[]
S0343,Exaramel for Windows,for,[]
S0343,Exaramel for Windows,Windows,[]
S0344,Azorult,Azorult,[]
S0345,Seasalt,Seasalt,[]
S0346,OceanSalt,OceanSalt,[]
S0347,AuditCred,AuditCred,[]
S0347,Roptimizer,Roptimizer,[]
S0348,Cardinal RAT,Cardinal,[]
S0348,Cardinal RAT,RAT,[]
S0349,LaZagne,LaZagne,[]
S0350,zwShell,zwShell,[]
S0351,Cannon,Cannon,[]
S0352,Backdoor.MacOS.OCEANLOTUS.F,Backdoor,[]
S0352,Backdoor.MacOS.OCEANLOTUS.F,.,[]
S0352,Backdoor.MacOS.OCEANLOTUS.F,MacOS.OCEANLOTUS.F,[]
S0352,OSX_OCEANLOTUS.D,OSX_OCEANLOTUS.D,[]
S0353,NOKKI,NOKKI,[]
S0354,Denis,Denis,[]
S0355,Final1stspy,Final1stspy,[]
S0356,KONNI,KONNI,[]
S0357,Impacket,Impacket,[]
S0358,Ruler,Ruler,[]
S0359,Nltest,Nltest,[]
S0360,BONDUPDATER,BONDUPDATER,[]
S0361,Expand,Expand,[]
S0362,Linux Rabbit,Linux,[]
S0362,Linux Rabbit,Rabbit,[]
S0363,Empire,Empire,[]
S0363,EmPyre,EmPyre,[]
S0363,PowerShell Empire,PowerShell,[]
S0363,PowerShell Empire,Empire,[]
S0364,RawDisk,RawDisk,[]
S0365,Olympic Destroyer,Olympic,[]
S0365,Olympic Destroyer,Destroyer,[]
S0366,WannaCry,WannaCry,[]
S0366,WanaCrypt,WanaCrypt,[]
S0366,WanaCry,WanaCry,[]
S0366,WanaCrypt0r,WanaCrypt0r,[]
S0366,WCry,WCry,[]
S0367,Emotet,Emotet,[]
S0367,Geodo,Geodo,[]
S0368,Petrwrap,Petrwrap,[]
S0368,ExPetr,ExPetr,[]
S0368,Nyetya,Nyetya,[]
S0368,Diskcoder.C,Diskcoder,[]
S0368,Diskcoder.C,.,[]
S0368,Diskcoder.C,C,[]
S0368,NotPetya,NotPetya,[]
S0368,GoldenEye,GoldenEye,[]
S0369,CoinTicker,CoinTicker,[]
S0370,Samas,Samas,[]
S0370,SamSam,SamSam,[]
S0371,POWERTON,POWERTON,[]
S0372,LockerGoga,LockerGoga,[]
S0373,Guildma,Guildma,[]
S0373,Astaroth,Astaroth,[]
S0374,SpeakUp,SpeakUp,[]
S0375,Remexi,Remexi,[]
S0376,HOPLIGHT,HOPLIGHT,[]
S0377,Ebury,Ebury,[]
S0378,PoshC2,PoshC2,[]
S0379,Revenge RAT,Revenge,[]
S0379,Revenge RAT,RAT,[]
S0380,StoneDrill,StoneDrill,[]
S0380,DROPSHOT,DROPSHOT,[]
S0381,FlawedAmmyy,FlawedAmmyy,[]
S0382,ServHelper,ServHelper,[]
S0383,FlawedGrace,FlawedGrace,[]
S0384,Dridex,Dridex,[]
S0384,Bugat v5,Bugat,[]
S0384,Bugat v5,v5,[]
S0385,Njw0rm,Njw0rm,[]
S0385,Bladabindi,Bladabindi,[]
S0385,LV,LV,[]
S0385,njRAT,njRAT,[]
S0386,Dreambot,Dreambot,[]
S0386,Gozi-ISFB,Gozi,[]
S0386,Gozi-ISFB,-,[]
S0386,Gozi-ISFB,ISFB,[]
S0386,Ursnif,Ursnif,[]
S0386,PE_URSNIF,PE_URSNIF,[]
S0387,KeyBoy,KeyBoy,[]
S0388,YAHOYAH,YAHOYAH,[]
S0389,JCry,JCry,[]
S0390,SQLRat,SQLRat,[]
S0391,HAWKBALL,HAWKBALL,[]
S0393,PowerStallion,PowerStallion,[]
S0394,HiddenWasp,HiddenWasp,[]
S0395,LightNeuron,LightNeuron,[]
S0396,EvilBunny,EvilBunny,[]
S0397,LoJax,LoJax,[]
S0398,HyperBro,HyperBro,[]
S0400,RobbinHood,RobbinHood,[]
S0401,Exaramel for Linux,Exaramel,[]
S0401,Exaramel for Linux,for,[]
S0401,Exaramel for Linux,Linux,[]
S0402,Zshlayer,Zshlayer,[]
S0402,Crossrider,Crossrider,[]
S0402,OSX/Shlayer,OSX,[]
S0402,OSX/Shlayer,/,[]
S0402,OSX/Shlayer,Shlayer,[]
S0404,esentutl.exe,esentutl.exe,[]
S0404,esentutl,esentutl,[]
S0409,Pyark,Pyark,[]
S0409,Machete,Machete,[]
S0410,Fysbis,Fysbis,[]
S0412,Sensocode,Sensocode,[]
S0412,ZxShell,ZxShell,[]
S0413,MailSniper,MailSniper,[]
S0414,BabyShark,BabyShark,[]
S0415,BOOSTWRITE,BOOSTWRITE,[]
S0416,RDFSNIFFER,RDFSNIFFER,[]
S0417,GRIFFON,GRIFFON,[]
S0428,PoetRAT,PoetRAT,[]
S0430,Winnti for Linux,Winnti,[]
S0430,Winnti for Linux,for,[]
S0430,Winnti for Linux,Linux,[]
S0431,HotCroissant,HotCroissant,[]
S0433,Rifdoor,Rifdoor,[]
S0434,Imminent Monitor,Imminent,[]
S0434,Imminent Monitor,Monitor,[]
S0435,PLEAD,PLEAD,[]
S0436,TSCookie,TSCookie,[]
S0437,Kivars,Kivars,[]
S0438,Attor,Attor,[]
S0439,Okrum,Okrum,[]
S0441,PowerShower,PowerShower,[]
S0442,VBShower,VBShower,[]
S0443,MESSAGETAP,MESSAGETAP,[]
S0444,ShimRat,ShimRat,[]
S0445,ShimRatReporter,ShimRatReporter,[]
S0446,Ryuk,Ryuk,[]
S0447,Lokibot,Lokibot,[]
